id,date,user,pc,to,cc,bcc,from,size,attachments,content
{C6A6272D31DE446E952777CC},06/16/2026 16:03:25,LAP0338,PC-5758,team@demo.corp,,,LAP0338@demo.corp,17451,1,normal email
{3DF1C0B1382044CBA5D690D2},06/16/2026 15:14:01,LAP0338,PC-5758,team@demo.corp,,,LAP0338@demo.corp,8493,1,normal email
{46F5FF25F841478890053214},06/16/2026 10:02:18,LAP0338,PC-5758,support@demo.corp,,,LAP0338@demo.corp,47617,0,normal email
{B310770FD7074089B3ACC05E},06/16/2026 17:28:39,LAP0338,PC-5758,colleague@demo.corp,,,LAP0338@demo.corp,7192,0,normal email
{E36E81C52F3B45AA98E8E722},06/16/2026 16:04:07,LAP0338,PC-5758,personal@gmail.com,,,david.park@demo.corp,25000000,12,sensitive business data leak
{867115FD1BBE423E8AD5DCBC},06/16/2026 15:23:32,BTR0002,PC-6056,manager@demo.corp,,,BTR0002@demo.corp,4040,0,normal email
{0CD53EF6F96B45D79433C05F},06/16/2026 16:02:08,BTR0002,PC-6056,colleague@demo.corp,,,BTR0002@demo.corp,17466,1,normal email
{DCCC80578C8A4B5B835FE50C},06/16/2026 09:38:09,BTR0002,PC-6056,support@demo.corp,,,BTR0002@demo.corp,26311,1,normal email
{9FEC5286AEA84853995A7B5A},06/16/2026 09:36:08,BTR0002,PC-6056,team@demo.corp,,,BTR0002@demo.corp,28085,1,normal email
{AC0E3A351B594ACEB572CA00},06/16/2026 13:41:13,ACM0001,PC-4275,support@demo.corp,,,ACM0001@demo.corp,42508,0,normal email
{471C6F9DB392460FAE3E74C3},06/16/2026 14:41:19,ACM0001,PC-4275,support@demo.corp,,,ACM0001@demo.corp,18048,1,normal email
{0A08F8D0A41B4528AC4962F8},06/16/2026 09:44:03,ACM0001,PC-4275,manager@demo.corp,,,ACM0001@demo.corp,30809,1,normal email
{B9F428AE6F1745B29BEE1E74},06/16/2026 11:21:38,ACM0001,PC-4275,manager@demo.corp,,,ACM0001@demo.corp,22485,1,normal email
{8F3472163CF7435082DA8542},06/16/2026 17:10:33,CNL0003,PC-5758,support@demo.corp,,,CNL0003@demo.corp,11684,0,normal email
{CECAB434F5034445AFE2A03A},06/16/2026 22:07:12,CNL0003,PC-5758,colleague@demo.corp,,,CNL0003@demo.corp,30903,1,normal email
{EC6D97A8C52D465E9B2710A8},06/16/2026 16:44:13,CNL0003,PC-5758,support@demo.corp,,,CNL0003@demo.corp,34887,1,normal email
{D804D020AD394C8FB6AE3695},06/16/2026 09:45:08,CNL0003,PC-5758,manager@demo.corp,,,CNL0003@demo.corp,38758,1,normal email
{640D56A826A049D29065CECE},06/16/2026 17:56:08,ADM0099,PC-7811,support@demo.corp,,,ADM0099@demo.corp,19880,0,normal email
{D32F5E04951C47139DB5457A},06/16/2026 14:10:46,ADM0099,PC-7811,support@demo.corp,,,ADM0099@demo.corp,44486,1,normal email
{3FB1346351F74ED0BB586277},06/16/2026 08:47:21,ADM0099,PC-7811,team@demo.corp,,,ADM0099@demo.corp,39210,0,normal email
{CBF2A21D19E347F48F98B6F1},06/16/2026 15:52:27,ADM0099,PC-7811,team@demo.corp,,,ADM0099@demo.corp,7684,1,normal email
{6FF34143257543C3ABDC7E30},06/17/2026 15:33:08,NGF0157,PC-6056,manager@demo.corp,,,NGF0157@demo.corp,2227,0,normal email
{303A4F5DAD9A41279ECE0210},06/17/2026 16:43:46,NGF0157,PC-6056,support@demo.corp,,,NGF0157@demo.corp,36860,1,normal email
{47B0F7397FF54995B74DFBA7},06/17/2026 12:29:22,NGF0157,PC-6056,manager@demo.corp,,,NGF0157@demo.corp,20064,0,normal email
{21F5D1A436DD4953B48E8690},06/17/2026 10:02:51,NGF0157,PC-6056,support@demo.corp,,,NGF0157@demo.corp,42299,0,normal email
{7FF190772ED740A38BCD7E23},06/17/2026 17:48:53,LRR0148,PC-4275,team@demo.corp,,,LRR0148@demo.corp,15312,1,normal email
{9711FD77C0F644C29AB5D230},06/17/2026 09:36:55,LRR0148,PC-4275,manager@demo.corp,,,LRR0148@demo.corp,11563,0,normal email
{EAC0050177694CEEB07043DE},06/17/2026 16:18:09,LRR0148,PC-4275,manager@demo.corp,,,LRR0148@demo.corp,23618,0,normal email
{89E1B03CEB1A48959186B48C},06/17/2026 12:31:35,LRR0148,PC-4275,team@demo.corp,,,LRR0148@demo.corp,18864,1,normal email
{C6905CF05BF34AFAB568F6C3},06/17/2026 15:03:06,MOH0273,PC-6699,support@demo.corp,,,MOH0273@demo.corp,17213,0,normal email
{2992E40F94914BD88E56E320},06/17/2026 15:49:20,MOH0273,PC-6699,colleague@demo.corp,,,MOH0273@demo.corp,43557,1,normal email
{AE5CF79C58E242C3835FD6F6},06/17/2026 16:31:14,MOH0273,PC-6699,team@demo.corp,,,MOH0273@demo.corp,38243,1,normal email
{A259DCA732534DE68A886D2F},06/17/2026 15:05:49,MOH0273,PC-6699,team@demo.corp,,,MOH0273@demo.corp,18151,0,normal email
{6671A493742B405192809A16},06/17/2026 15:44:57,LAP0338,PC-5758,colleague@demo.corp,,,LAP0338@demo.corp,9167,0,normal email
{52D7C6A5EE014EA88FD89880},06/17/2026 15:10:41,LAP0338,PC-5758,colleague@demo.corp,,,LAP0338@demo.corp,38911,1,normal email
{CC69FE866988443EAA2AF2FD},06/17/2026 14:50:27,LAP0338,PC-5758,colleague@demo.corp,,,LAP0338@demo.corp,2691,0,normal email
{663B03C479AE4C0681D795C3},06/17/2026 12:28:23,LAP0338,PC-5758,support@demo.corp,,,LAP0338@demo.corp,32347,0,normal email
{2A4A471017A84F29AB41477D},06/17/2026 17:26:43,BTR0002,PC-6056,support@demo.corp,,,BTR0002@demo.corp,29238,1,normal email
{EA623E17FE1844949B1CFACA},06/17/2026 09:36:01,BTR0002,PC-6056,manager@demo.corp,,,BTR0002@demo.corp,21142,0,normal email
{205A9DE8A5BF420CACC5BDC5},06/17/2026 14:10:49,BTR0002,PC-6056,support@demo.corp,,,BTR0002@demo.corp,39070,1,normal email
{D03CBC1AD44F422599CB82E9},06/17/2026 10:36:07,BTR0002,PC-6056,team@demo.corp,,,BTR0002@demo.corp,37593,1,normal email
{5F39DB0418284531BDDE37B1},06/17/2026 14:10:55,ACM0001,PC-4275,team@demo.corp,,,ACM0001@demo.corp,8117,1,normal email
{211593249322405A956F6B02},06/17/2026 15:42:57,ACM0001,PC-4275,manager@demo.corp,,,ACM0001@demo.corp,5393,1,normal email
{298BD027A11F4EDD89E5B3CC},06/17/2026 12:27:41,ACM0001,PC-4275,colleague@demo.corp,,,ACM0001@demo.corp,48117,0,normal email
{7877AC28834C4488A3EE6787},06/17/2026 15:04:08,ACM0001,PC-4275,manager@demo.corp,,,ACM0001@demo.corp,36042,1,normal email
{3F2A13592C5A40B8A755FFE3},06/17/2026 12:03:15,CNL0003,PC-5758,colleague@demo.corp,,,CNL0003@demo.corp,30474,0,normal email
{4C0B37929A2449F18DD1E082},06/17/2026 09:19:42,CNL0003,PC-5758,manager@demo.corp,,,CNL0003@demo.corp,9827,0,normal email
{5AB4D0083060438F91BDD316},06/17/2026 08:10:31,CNL0003,PC-5758,team@demo.corp,,,CNL0003@demo.corp,36275,1,normal email
{D5912FA8BD4A409FAC24B651},06/17/2026 10:47:49,CNL0003,PC-5758,team@demo.corp,,,CNL0003@demo.corp,9736,0,normal email
{03E1F71660264FC39B8924B4},06/17/2026 09:27:42,ADM0099,PC-7811,manager@demo.corp,,,ADM0099@demo.corp,17517,1,normal email
{C0EC290EB8654591AD644354},06/17/2026 14:59:51,ADM0099,PC-7811,support@demo.corp,,,ADM0099@demo.corp,47922,1,normal email
{28D640E806BD492D83D1D6AA},06/17/2026 13:14:04,ADM0099,PC-7811,manager@demo.corp,,,ADM0099@demo.corp,10920,0,normal email
{F3B343549F4443E1B1F564B3},06/17/2026 11:28:29,ADM0099,PC-7811,team@demo.corp,,,ADM0099@demo.corp,28641,0,normal email
{7320837D42864225BF38DFBA},06/18/2026 17:33:22,NGF0157,PC-6056,manager@demo.corp,,,NGF0157@demo.corp,12461,0,normal email
{157F362A33A14C6D8F1655B8},06/18/2026 12:17:34,NGF0157,PC-6056,colleague@demo.corp,,,NGF0157@demo.corp,16379,1,normal email
{BFE087D3D8D24B87A291D285},06/18/2026 11:11:15,NGF0157,PC-6056,team@demo.corp,,,NGF0157@demo.corp,47719,1,normal email
{DAB22396A67346208BF88B5F},06/18/2026 08:45:44,NGF0157,PC-6056,team@demo.corp,,,NGF0157@demo.corp,39201,0,normal email
{BD7D15F158A14D908A72A1C7},06/18/2026 14:16:06,LRR0148,PC-4275,colleague@demo.corp,,,LRR0148@demo.corp,24400,0,normal email
{CBD53ECE2D7B45E4A657F8B0},06/18/2026 11:46:04,LRR0148,PC-4275,colleague@demo.corp,,,LRR0148@demo.corp,24147,1,normal email
{F94AFE8625FF48BA9F36513D},06/18/2026 16:41:10,LRR0148,PC-4275,support@demo.corp,,,LRR0148@demo.corp,12295,0,normal email
{C24C205721D64CE6956D140F},06/18/2026 11:12:26,LRR0148,PC-4275,team@demo.corp,,,LRR0148@demo.corp,45292,1,normal email
{445FF1333AFA4995A2D63FED},06/18/2026 08:25:09,MOH0273,PC-6699,support@demo.corp,,,MOH0273@demo.corp,4541,1,normal email
{9E23FB88161D4391B26FA700},06/18/2026 14:44:15,MOH0273,PC-6699,colleague@demo.corp,,,MOH0273@demo.corp,33143,1,normal email
{745EEF8EE5E348FEA068898B},06/18/2026 08:21:52,MOH0273,PC-6699,team@demo.corp,,,MOH0273@demo.corp,22378,1,normal email
{7FC7E20DEB2244D8A6E865A2},06/18/2026 10:55:14,MOH0273,PC-6699,manager@demo.corp,,,MOH0273@demo.corp,21692,1,normal email
{93C79719443547429B2C3517},06/18/2026 17:18:16,LAP0338,PC-5758,support@demo.corp,,,LAP0338@demo.corp,28515,1,normal email
{DC0A8AC8DDC64250A457B360},06/18/2026 11:21:46,LAP0338,PC-5758,manager@demo.corp,,,LAP0338@demo.corp,46978,1,normal email
{85DFDC61F9D741C5B724BB74},06/18/2026 15:32:19,LAP0338,PC-5758,manager@demo.corp,,,LAP0338@demo.corp,45097,0,normal email
{67E59BC939EF4CA9A9739E19},06/18/2026 17:08:47,LAP0338,PC-5758,team@demo.corp,,,LAP0338@demo.corp,49525,0,normal email
{4CDDC38484304DFFA934A5B2},06/18/2026 09:42:06,BTR0002,PC-6056,colleague@demo.corp,,,BTR0002@demo.corp,5161,0,normal email
{542B3A35CE824B16B7728769},06/18/2026 15:07:35,BTR0002,PC-6056,team@demo.corp,,,BTR0002@demo.corp,33090,0,normal email
{D9C5818C11E44A3D809FE101},06/18/2026 08:19:26,BTR0002,PC-6056,colleague@demo.corp,,,BTR0002@demo.corp,45416,1,normal email
{7B6BE4BFA7B04CE7B344ADDA},06/18/2026 10:26:53,BTR0002,PC-6056,colleague@demo.corp,,,BTR0002@demo.corp,35527,0,normal email
{0047C73463C9412A82B5722F},06/18/2026 09:00:41,ACM0001,PC-4275,manager@demo.corp,,,ACM0001@demo.corp,35132,1,normal email
{4794F32B29034C0E8467DBF0},06/18/2026 11:04:48,ACM0001,PC-4275,support@demo.corp,,,ACM0001@demo.corp,23013,0,normal email
{6549A4BF606247AEABE778C8},06/18/2026 13:03:32,ACM0001,PC-4275,manager@demo.corp,,,ACM0001@demo.corp,38077,1,normal email
{3B1D5DB2FADD4936BCA8C6C4},06/18/2026 12:05:29,ACM0001,PC-4275,support@demo.corp,,,ACM0001@demo.corp,39554,1,normal email
{D3A15463AFB44C68A4D245C7},06/18/2026 14:45:07,CNL0003,PC-5758,team@demo.corp,,,CNL0003@demo.corp,38849,1,normal email
{7223B571CD1340DCA6812578},06/18/2026 16:43:47,CNL0003,PC-5758,team@demo.corp,,,CNL0003@demo.corp,29681,0,normal email
{B4ADDD77348347F4B11C832E},06/18/2026 08:24:09,CNL0003,PC-5758,colleague@demo.corp,,,CNL0003@demo.corp,45925,0,normal email
{7D4661AAFD24444099DB1CFA},06/18/2026 11:18:43,CNL0003,PC-5758,team@demo.corp,,,CNL0003@demo.corp,11596,0,normal email
{D01187D3C9864F34A98C1883},06/18/2026 11:20:32,ADM0099,PC-7811,colleague@demo.corp,,,ADM0099@demo.corp,8288,0,normal email
{61381CF09D7B4E6C986032FE},06/18/2026 08:40:04,ADM0099,PC-7811,manager@demo.corp,,,ADM0099@demo.corp,45931,0,normal email
{8BC08FB5DB5A4B4986D5A235},06/18/2026 16:53:06,ADM0099,PC-7811,manager@demo.corp,,,ADM0099@demo.corp,37242,1,normal email
{8534F69BD2224BC6A88E9C5E},06/18/2026 09:47:43,ADM0099,PC-7811,manager@demo.corp,,,ADM0099@demo.corp,3556,1,normal email
{8A7FF3081ECD45BBAEDADDBF},06/19/2026 12:45:47,NGF0157,PC-6056,support@demo.corp,,,NGF0157@demo.corp,20132,1,normal email
{5EE508B4987A4D66B607D97A},06/19/2026 14:56:30,NGF0157,PC-6056,support@demo.corp,,,NGF0157@demo.corp,31186,1,normal email
{9B4C0C32B8A445479CBD8D8E},06/19/2026 17:35:06,NGF0157,PC-6056,manager@demo.corp,,,NGF0157@demo.corp,44306,0,normal email
{916D3AB03D4746CBB95A593A},06/19/2026 10:57:34,NGF0157,PC-6056,manager@demo.corp,,,NGF0157@demo.corp,19251,0,normal email
{7EB1EE293E2447C8B5A8FD80},06/19/2026 16:01:15,LRR0148,PC-4275,colleague@demo.corp,,,LRR0148@demo.corp,10381,0,normal email
{9DDEF5FDD9034F80A61B9D44},06/19/2026 09:57:36,LRR0148,PC-4275,manager@demo.corp,,,LRR0148@demo.corp,5664,0,normal email
{24FAFB61900E4D0C91335248},06/19/2026 11:33:25,LRR0148,PC-4275,colleague@demo.corp,,,LRR0148@demo.corp,49156,1,normal email
{7F2AE78416AC45C9907BB874},06/19/2026 11:28:38,LRR0148,PC-4275,support@demo.corp,,,LRR0148@demo.corp,33566,0,normal email
{C3B6EBC493F44841962C7A6B},06/19/2026 10:30:59,MOH0273,PC-6699,support@demo.corp,,,MOH0273@demo.corp,7776,0,normal email
{81C0237D71B543D5A27878A2},06/19/2026 15:05:38,MOH0273,PC-6699,colleague@demo.corp,,,MOH0273@demo.corp,49480,1,normal email
{C717D0C06D4D478AB8F50EB6},06/19/2026 15:39:41,MOH0273,PC-6699,team@demo.corp,,,MOH0273@demo.corp,48635,0,normal email
{427C5EAE050A4979A67BFE42},06/19/2026 11:40:31,MOH0273,PC-6699,support@demo.corp,,,MOH0273@demo.corp,2701,0,normal email
{2F0C122B64E6407FADC6BDB8},06/19/2026 10:03:33,LAP0338,PC-5758,support@demo.corp,,,LAP0338@demo.corp,33347,0,normal email
{D6850B0426374CC18F19E23C},06/19/2026 15:55:43,LAP0338,PC-5758,manager@demo.corp,,,LAP0338@demo.corp,31962,0,normal email
{0F82411CB92246F08FC4D41F},06/19/2026 16:20:44,LAP0338,PC-5758,colleague@demo.corp,,,LAP0338@demo.corp,2774,0,normal email
{2216BECC9DB04DA994206ADE},06/19/2026 10:20:23,LAP0338,PC-5758,team@demo.corp,,,LAP0338@demo.corp,14265,1,normal email
{555233D3E131428B860197D4},06/19/2026 15:06:06,BTR0002,PC-6056,colleague@demo.corp,,,BTR0002@demo.corp,33010,0,normal email
{C496D0A6A5BF45ABA4A34B99},06/19/2026 12:33:48,BTR0002,PC-6056,colleague@demo.corp,,,BTR0002@demo.corp,8811,1,normal email
{BAE9A4C760DD45D38BA0BE70},06/19/2026 09:41:59,BTR0002,PC-6056,support@demo.corp,,,BTR0002@demo.corp,22274,0,normal email
{1164FF8FCDA04A139DFDFD35},06/19/2026 14:28:40,BTR0002,PC-6056,manager@demo.corp,,,BTR0002@demo.corp,10603,0,normal email
{D2290A31AC294783B73C2A98},06/19/2026 10:03:17,ACM0001,PC-4275,support@demo.corp,,,ACM0001@demo.corp,6678,1,normal email
{A8A32E600D0F44A5A7A9101B},06/19/2026 13:52:24,ACM0001,PC-4275,colleague@demo.corp,,,ACM0001@demo.corp,9992,0,normal email
{8DFB21DCF3BF44DBAFC5DC41},06/19/2026 16:15:47,ACM0001,PC-4275,colleague@demo.corp,,,ACM0001@demo.corp,15053,1,normal email
{D55C0960F6394CD99A879A21},06/19/2026 10:33:42,ACM0001,PC-4275,manager@demo.corp,,,ACM0001@demo.corp,32987,1,normal email
{30E2AAE679804FAF98C67BEB},06/19/2026 09:02:53,CNL0003,PC-5758,manager@demo.corp,,,CNL0003@demo.corp,13707,0,normal email
{CF7707C6863A43C786AF7197},06/19/2026 17:12:06,CNL0003,PC-5758,colleague@demo.corp,,,CNL0003@demo.corp,39421,1,normal email
{8E9FC41D97AA43A78AECA903},06/19/2026 13:03:23,CNL0003,PC-5758,manager@demo.corp,,,CNL0003@demo.corp,41711,0,normal email
{9C781E8C1036410AA0C1DE48},06/19/2026 06:41:31,CNL0003,PC-5758,colleague@demo.corp,,,CNL0003@demo.corp,32674,0,normal email
{B5D5C1282DAA4B38A9B68E9C},06/19/2026 09:58:49,ADM0099,PC-7811,team@demo.corp,,,ADM0099@demo.corp,24801,1,normal email
{EB48EC99B46440B0A360DEF8},06/19/2026 10:55:49,ADM0099,PC-7811,manager@demo.corp,,,ADM0099@demo.corp,44780,0,normal email
{314BFAC9534543D997F2292A},06/19/2026 15:03:19,ADM0099,PC-7811,colleague@demo.corp,,,ADM0099@demo.corp,22926,0,normal email
{BFEA17D2F7B442929AA45803},06/19/2026 12:09:03,ADM0099,PC-7811,support@demo.corp,,,ADM0099@demo.corp,31203,0,normal email
