id,date,user,pc,activity
{0CB2062F9A57440A91B6FEE3},06/18/2026 14:35:03,ADM0099,PC-7811,Logoff
{1C3AF5A7887B48FCA4F3E416},06/19/2026 16:24:28,NGF0157,PC-6056,Logon
{3FCA4445C51F4D75845097A0},06/19/2026 16:20:01,NGF0157,PC-6056,Logoff
{5729F960BE61434EA9848F96},06/19/2026 10:34:00,NGF0157,PC-6056,Logon
{EB11CC21F4DA402DA8EB95B6},06/19/2026 09:48:47,NGF0157,PC-6056,Logoff
{99D5615015524F65822E62C8},06/19/2026 13:34:57,LRR0148,PC-4275,Logon
{6C5694EB75B54D0D90B1532B},06/19/2026 17:41:49,LRR0148,PC-4275,Logoff
{A53E56909E8C45D1AF738B77},06/19/2026 15:14:57,LRR0148,PC-4275,Logon
{598FC50DF2724EEA966CAC60},06/19/2026 14:08:29,LRR0148,PC-4275,Logoff
{F65B31DA92C548AF865FE03E},06/19/2026 15:24:08,MOH0273,PC-6699,Logon
{419C11F8A242434BB8487684},06/19/2026 11:33:55,MOH0273,PC-6699,Logoff
{A5867CAE5AC54C28A909393D},06/19/2026 16:52:09,MOH0273,PC-6699,Logon
{9C085744C2CB47B38EAC8238},06/19/2026 11:30:57,MOH0273,PC-6699,Logoff
{63F189B8E53D465E83CAF7B1},06/19/2026 08:47:45,LAP0338,PC-5758,Logon
{53745305AD08490C82A2DA3C},06/19/2026 09:35:18,LAP0338,PC-5758,Logoff
{8B46911B34564E83959A8C8B},06/19/2026 15:22:52,LAP0338,PC-5758,Logon
{732DF8FE951448D6A20D93F0},06/19/2026 11:29:59,LAP0338,PC-5758,Logoff
{91C1D9E81D034F019EA70E30},06/19/2026 16:11:36,BTR0002,PC-6056,Logon
{E82D4BE55E674C428D0436F3},06/19/2026 12:52:06,BTR0002,PC-6056,Logoff
{27B9EB71BD7D40728DA415FF},06/19/2026 12:35:27,BTR0002,PC-6056,Logon
{CCA8B5197E154C6CB96B6ACC},06/19/2026 11:09:51,BTR0002,PC-6056,Logoff
{976429ED9A154FC3B7E29935},06/19/2026 10:44:34,ACM0001,PC-4275,Logon
{DDE7F67219B14E97A5460088},06/19/2026 16:40:47,ACM0001,PC-4275,Logoff
{9A704C0FC5854681880D5BBA},06/19/2026 16:33:40,ACM0001,PC-4275,Logon
{F7A95B6555AC400198CE5954},06/19/2026 14:58:22,ACM0001,PC-4275,Logoff
{25EB7778A7854C529A0FF4A2},06/19/2026 11:23:56,CNL0003,PC-5758,Logon
{27E8C555E046404C8B9B6649},06/19/2026 11:07:15,CNL0003,PC-5758,Logoff
{5A33FFF1064144958F8E65E9},06/19/2026 14:00:10,CNL0003,PC-5758,Logon
{37DF5CD3A2564EC5A8509D1D},06/19/2026 10:25:50,CNL0003,PC-5758,Logoff
{FDE1092AAD4C494E8B76AC67},06/19/2026 09:13:33,ADM0099,PC-7811,Logon
{C7E10592368E4867A1D577B9},06/19/2026 12:34:24,ADM0099,PC-7811,Logoff
{D72C2F48A6D34EABB3731603},06/19/2026 12:36:40,ADM0099,PC-7811,Logon
{BC305C2034E14B4E8C15EEE9},06/19/2026 16:47:06,ADM0099,PC-7811,Logoff
